,0,1
0,0.3815162483650581,0.3815162483650581
1,0.3589444203640955,0.3589444203640955
2,0.055426502288813816,0.055426502288813816
3,0.15162893186681875,0.15162893186681875
4,0.4504844542176147,0.4504844542176147
5,0.4473078038287217,0.4473078038287217
6,0.4403099159320967,0.4403099159320967
7,0.33739763177136944,0.33739763177136944
8,0.3850074722297745,0.3850074722297745
9,0.2928156297195912,0.2928156297195912
10,0.37506902901249095,0.37506902901249095
11,0.36804222872254916,0.36804222872254916
12,0.3371895979407074,0.3371895979407074
